IBLUMENA15;America/Sao_Paulo;2020-07-11T03:04:52Z;2020-07-11 00:04:52;1594436692;-26.80653;-49.092304;0.0;0.0;128;99.0;99.0;99.0;-1;56.7;56.7;1.1;0.0;0.6;1.1;0.0;0.9;56.3;56.3;56.3;56.7;56.7;56.7;56.7;56.7;56.7;30.1;30.09;-0.08;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:09:56Z;2020-07-11 00:09:56;1594436996;-26.80653;-49.092304;0.0;0.0;128;99.0;99.0;99.0;-1;56.5;56.5;1.1;0.0;0.4;1.1;0.0;0.7;56.1;56.1;56.1;56.5;56.5;56.5;56.5;56.5;56.5;30.09;30.08;-0.08;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:14:44Z;2020-07-11 00:14:44;1594437284;-26.80653;-49.092304;0.0;0.0;128;99.0;99.0;99.0;-1;56.5;56.3;1.1;0.2;0.7;1.1;1.1;1.1;56.1;55.9;56.0;56.5;56.3;56.4;56.5;56.3;56.4;30.09;30.08;0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:19:48Z;2020-07-11 00:19:48;1594437588;-26.80653;-49.092304;0.0;0.0;128;99.0;99.0;99.0;-1;56.3;56.3;1.1;0.0;0.3;1.1;0.0;0.4;55.9;55.9;55.9;56.3;56.3;56.3;56.3;56.3;56.3;30.09;30.08;-0.11;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:24:52Z;2020-07-11 00:24:52;1594437892;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;56.1;56.1;0.0;0.0;0.0;0.0;0.0;0.0;55.8;55.8;55.8;56.1;56.1;56.1;56.1;56.1;56.1;30.08;30.08;0.08;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:29:56Z;2020-07-11 00:29:56;1594438196;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;56.1;56.1;0.0;0.0;0.0;0.0;0.0;0.0;55.8;55.8;55.8;56.1;56.1;56.1;56.1;56.1;56.1;30.09;30.08;-0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:34:44Z;2020-07-11 00:34:44;1594438484;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;56.1;56.1;0.9;0.0;0.2;1.1;0.0;0.3;55.8;55.8;55.8;56.1;56.1;56.1;56.1;56.1;56.1;30.09;30.08;-0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:39:48Z;2020-07-11 00:39:48;1594438788;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;56.1;55.6;0.4;0.0;0.1;1.1;0.0;0.2;55.8;55.2;55.5;56.1;55.6;55.8;56.1;55.6;55.8;30.08;30.08;0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:44:52Z;2020-07-11 00:44:52;1594439092;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.6;55.4;0.7;0.0;0.1;1.1;0.0;0.4;55.2;55.0;55.2;55.6;55.4;55.6;55.6;55.4;55.6;30.08;30.08;0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:49:56Z;2020-07-11 00:49:56;1594439396;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.4;55.4;0.0;0.0;0.0;0.0;0.0;0.0;55.0;55.0;55.0;55.4;55.4;55.4;55.4;55.4;55.4;30.09;30.08;0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:54:44Z;2020-07-11 00:54:44;1594439684;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.4;55.4;0.0;0.0;0.0;0.0;0.0;0.0;55.0;55.0;55.0;55.4;55.4;55.4;55.4;55.4;55.4;30.09;30.07;-0.12;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T03:59:48Z;2020-07-11 00:59:48;1594439988;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.4;55.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;54.7;54.9;55.4;55.0;55.2;55.4;55.0;55.2;30.09;30.08;0.11;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T04:04:52Z;2020-07-11 01:04:52;1594440292;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;54.7;54.7;54.7;55.0;55.0;55.0;55.0;55.0;55.0;30.09;30.08;0.0;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T04:09:56Z;2020-07-11 01:09:56;1594440596;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.2;55.0;0.0;0.0;0.0;0.0;0.0;0.0;54.9;54.7;54.8;55.2;55.0;55.1;55.2;55.0;55.1;30.09;30.08;-0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T04:14:44Z;2020-07-11 01:14:44;1594440884;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.2;55.2;0.0;0.0;0.0;0.0;0.0;0.0;54.9;54.9;54.9;55.2;55.2;55.2;55.2;55.2;55.2;30.09;30.08;0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T04:19:48Z;2020-07-11 01:19:48;1594441188;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.2;55.2;0.0;0.0;0.0;0.0;0.0;0.0;54.9;54.9;54.9;55.2;55.2;55.2;55.2;55.2;55.2;30.09;30.08;-0.04;0.0;0.0
IBLUMENA15;America/Sao_Paulo;2020-07-11T04:24:52Z;2020-07-11 01:24:52;1594441492;-26.80653;-49.092304;0.0;0.0;129;99.0;99.0;99.0;-1;55.2;55.2;0.0;0.0;0.0;0.0;0.0;0.0;54.9;54.9;54.9;55.2;55.2;55.2;55.2;55.2;55.2;30.09;30.08;-0.08;0.0;0.0
